email_text,intent,urgency,order_id,product
Subj: Case 0276 - Can you upgrade shipping speed on order 64009? we need it quicker pls.,order_modification_request,high,64009,
"Subj: Case 0277 - Order 64010: change billing address (old one is wrong), when you can.",order_modification_request,low,64010,
"Subj: Case 0278 - Please split order 64011 into 2 shipments (monitors now, cables later).",order_modification_request,medium,64011,
Subj: Case 0279 - Need to combine order 64012 and 64013 into one shipment if possible.,order_modification_request,medium,64012,
"Subj: Case 0280 - Cancel order 64014 please, duplicate order, do not ship!",order_modification_request,high,64014,
Subj: Case 0281 - Order 64015: can you change the tablet color/model to the 256gb version?,order_modification_request,medium,64015,
"Subj: Case 0282 - Please add signature required to order 64016 delivery, we've had thefts.",order_modification_request,high,64016,
"Subj: Case 0283 - Order 64017: reduce qty from 10 cables to 6, rest not needed.",order_modification_request,medium,64017,
"Subj: Case 0284 - Can you change ship method on order 64018 to ground (save cost), not urgent.",order_modification_request,low,64018,
"Subj: Case 0285 - Order 64019: pls add 1 extra keyboard to the same order, asap before it ships.",order_modification_request,high,64019,
"Subj: Case 0286 - Need to correct email on order 64020 confirmation, typed wrong address.",order_modification_request,low,64020,
Subj: Case 0287 - Please remove backorder item from order 64021 and ship whats ready now.,order_modification_request,medium,64021,
"Subj: Case 0288 - Order 64022: can you change it from 1 monitor to 2 monitors, urgent pls.",order_modification_request,high,64022,
Subj: Case 0289 - Update the shipping instructions on order 64023: deliver to dock door 3.,order_modification_request,medium,64023,
Subj: Case 0290 - Can you apply tax exemption to order 64024? need it fixed before invoicing.,order_modification_request,high,64024,
"Subj: Case 0291 - Order 64025: please change the router to the newer model, if possible.",order_modification_request,medium,64025,
"Subj: Case 0292 - Need to change payment method on order 64026, our card got declined.",order_modification_request,high,64026,
"Subj: Case 0293 - Order 64027: pls cancel just the software license line, keep hardware.",order_modification_request,medium,64027,
Subj: Case 0294 - Can you correct the company name on order 64028? its misspelled.,order_modification_request,low,64028,
"Subj: Case 0295 - Please add liftgate service to order 64029 server rack delivery, asap.",order_modification_request,high,64029,
"Subj: Case 0296 - Order 64030: change ship-to contact person, old employee left.",order_modification_request,medium,64030,
"Subj: Case 0297 - Need to hold shipment for order 64031 until next Monday, pls confirm.",order_modification_request,medium,64031,
"Subj: Case 0298 - Order 64032: add 3-year warranty add-on, can you do that quickly?",order_modification_request,high,64032,
"Subj: Case 0299 - Pls change order 64033 from pickup to delivery, we cant pick up now.",order_modification_request,medium,64033,
"Subj: Case 0300 - Cancel order 64034, we found a different supplier, sorry.",order_modification_request,medium,64034,
"Subj: Case 0301 - Order 64035: pls remove Saturday delivery, weekday only, not urgent.",order_modification_request,low,64035,
"Subj: Case 0302 - Need to change the shipping address on order 64036 asap, package will go to wrong site.",order_modification_request,high,64036,
Subj: Case 0303 - Order 64037: update the quantity of software licenses from 5 to 8 pls.,order_modification_request,medium,64037,
"Subj: Case 0304 - Please add 2 HDMI cables to order 64038 before it ships, thanks!",order_modification_request,medium,64038,
"Subj: Case 0305 - Order 64039: can you change the monitor size to 32in, urgent if possible.",order_modification_request,high,64039,
"Subj: Case 0306 - Need to change ship date on order 64040, please delay 2 weeks.",order_modification_request,low,64040,
"Subj: Case 0307 - Please update order 64041 to include the keyboard wrist rests, asap.",order_modification_request,high,64041,
"Subj: Case 0308 - Order 64042: can you change invoice email to ap@company.com, thx.",order_modification_request,low,64042,
"Subj: Case 0309 - Please remove the tablet case add-on from order 64043, keep tablet.",order_modification_request,medium,64043,
"Subj: Case 0310 - Need to change carrier on order 64044 (no UPS pls), can you do FedEx?",order_modification_request,medium,64044,
"Subj: Case 0311 - Order 64045: add note 'call before delivery', urgent because site is gated.",order_modification_request,high,64045,
"Subj: Case 0312 - Cancel order 64046, please confirm cancellation email back to me.",order_modification_request,high,64046,
"Subj: Case 0313 - Order 64047: change the router quantity from 4 to 3, thanks.",order_modification_request,low,64047,
"Subj: Case 0314 - Please add 1 monitor arm to order 64048, if it hasnt shipped.",order_modification_request,medium,64048,
"Subj: Case 0315 - Order 64049: update ship-to phone number, old one is wrong.",order_modification_request,low,64049,
"Subj: Case 0316 - Need to cancel order 64050 asap, it was a test order.",order_modification_request,high,64050,
"Subj: Case 0317 - Can you change order 64051 from 1 server rack to 2 racks, urgent pls.",order_modification_request,high,64051,
"Subj: Case 0318 - Order 64052: remove expedited shipping and refund the difference, not urgent.",order_modification_request,low,64052,
"Subj: Case 0319 - Please update order 64053 to ship partial now and backorder rest, thx.",order_modification_request,medium,64053,
"Subj: Case 0320 - Order 64054: correct the VAT/tax ID on file before invoicing, asap pls.",order_modification_request,high,64054,
Subj: Case 0321 - Whats the statuz of order 65001 (laptop)? placed last Friday.,order_status,,65001,laptop
"Subj: Case 0322 - Can you check order status for 65002 router, ordered 2 days ago.",order_status,,65002,router
"Subj: Case 0323 - Need update on order 65003 printer, placed on 2026-02-10.",order_status,,65003,printer
Subj: Case 0324 - Order 65004 monitor: did it ship yet? ordered last week.,order_status,,65004,monitor
"Subj: Case 0325 - Status pls for order 65005 cables, we ordered this morning.",order_status,,65005,cables
"Subj: Case 0326 - Where is order 65006 server rack? placed 10 days ago, no tracking.",order_status,,65006,server rack
"Subj: Case 0327 - Can you check status of order 65007 keyboard, ordered yesterday.",order_status,,65007,keyboard
Subj: Case 0328 - Order 65008 tablet: any ETA? ordered 3 weeks ago.,order_status,,65008,tablet
"Subj: Case 0329 - Need order update: 65009 software license, purchased today, no key yet.",order_status,,65009,software license
"Subj: Case 0330 - Whats going on with order 65010 laptop, placed 2026-01-28.",order_status,,65010,laptop
"Subj: Case 0331 - Order 65011 router: status check, ordered Monday.",order_status,,65011,router
Subj: Case 0332 - Can you confirm if order 65012 printer is backordered? placed 2 weeks ago.,order_status,,65012,printer
"Subj: Case 0333 - Need the status of order 65013 monitor, ordered 2026-02-01, still 'processing'.",order_status,,65013,monitor
"Subj: Case 0334 - Status request: order 65014 cables, ordered last night.",order_status,,65014,cables
Subj: Case 0335 - Order 65015 server rack: any shipping confirmation? ordered 1 week ago.,order_status,,65015,server rack
Subj: Case 0336 - Is order 65016 keyboard shipped? ordered 4 days ago.,order_status,,65016,keyboard
"Subj: Case 0337 - Order 65017 tablet status pls, placed end of January.",order_status,,65017,tablet
"Subj: Case 0338 - Checking on order 65018 software license, bought yesterday, no activation email.",order_status,,65018,software license
Subj: Case 0339 - Order 65019 laptop: can you tell me if it’s shipped or still pending? ordered 5 days ago.,order_status,,65019,laptop
"Subj: Case 0340 - Status check for order 65020 router, ordered last month.",order_status,,65020,router
Subj: Case 0341 - Printer order 65021: any ETA? placed 2026-02-14.,order_status,,65021,printer
"Subj: Case 0342 - Monitor order 65022 still says 'confirmed', ordered 7 days ago, pls update.",order_status,,65022,monitor
Subj: Case 0343 - Order 65023 cables: what is the shipping status? ordered Tuesday.,order_status,,65023,cables
Subj: Case 0344 - Server rack order 65024: can you share tracking? ordered 12 days ago.,order_status,,65024,server rack
Subj: Case 0345 - Keyboard order 65025 status? placed earlier today.,order_status,,65025,keyboard
"Subj: Case 0346 - Tablet order 65026: ordered 6 days ago, no email updates, can you check?",order_status,,65026,tablet
Subj: Case 0347 - Software license order 65027: when do we get the key? purchased 3 hours ago.,order_status,,65027,software license
"Subj: Case 0348 - Laptop order 65028 status check, placed 2026-02-20.",order_status,,65028,laptop
Subj: Case 0349 - Router order 65029: is it shipped? ordered last Thursday.,order_status,,65029,router
"Subj: Case 0350 - Printer order 65030 status please, ordered 2026-01-05.",order_status,,65030,printer
"Subj: Case 0351 - Monitor order 65031: ordered 9 days ago, any movement?",order_status,,65031,monitor
"Subj: Case 0352 - Cables order 65032: status check, ordered yesterday afternoon.",order_status,,65032,cables
Subj: Case 0353 - Server rack order 65033: can you confirm ship date? ordered 2 months ago.,order_status,,65033,server rack
Subj: Case 0354 - Keyboard order 65034: status? ordered 2026-02-22.,order_status,,65034,keyboard
Subj: Case 0355 - Tablet order 65035: when will it ship? ordered 8 days ago.,order_status,,65035,tablet
"Subj: Case 0356 - Software license order 65036: still waiting for activation email, ordered Monday morning.",order_status,,65036,software license
Subj: Case 0357 - Laptop order 65037: any update? purchased last weekend.,order_status,,65037,laptop
"Subj: Case 0358 - Router order 65038: status pls, ordered 24 hours ago.",order_status,,65038,router
"Subj: Case 0359 - Printer order 65039: still no tracking, ordered last Tuesday.",order_status,,65039,printer
Subj: Case 0360 - Monitor order 65040: can you confirm it shipped? ordered 2026-02-02.,order_status,,65040,monitor
"Subj: Case 0361 - Order 65041 cables: status request, ordered 3 days ago.",order_status,,65041,cables
Subj: Case 0362 - Server rack order 65042: was it shipped already? ordered mid-Feb.,order_status,,65042,server rack
Subj: Case 0363 - Keyboard order 65043: can you share ETA? ordered 11 days ago.,order_status,,65043,keyboard
"Subj: Case 0364 - Tablet order 65044: status check, ordered end of last month.",order_status,,65044,tablet
"Subj: Case 0365 - Software license order 65045: pending fulfillment, ordered 2026-02-25.",order_status,,65045,software license
Subj: Case 0366 - Laptop order 65046: whats the order statuz? ordered 2026-02-26.,order_status,,65046,laptop
Subj: Case 0367 - Router order 65047: could you confirm shipment? ordered 5 weeks ago.,order_status,,65047,router
"Subj: Case 0368 - Printer order 65048: status please, ordered yesterday.",order_status,,65048,printer
Subj: Case 0369 - Monitor order 65049: any update? ordered 14 days ago.,order_status,,65049,monitor
Subj: Case 0370 - Cables order 65050: status? ordered earlier this week.,order_status,,65050,cables
"Subj: Case 0371 - Server rack order 65051: still waiting, ordered 2026-01-12.",order_status,,65051,server rack
Subj: Case 0372 - Keyboard order 65052: any progress? ordered 2 days ago.,order_status,,65052,keyboard
Subj: Case 0373 - Tablet order 65053: can you confirm if it shipped? ordered 2026-02-15.,order_status,,65053,tablet
"Subj: Case 0374 - Need pricing for 10 laptops, can you quote asap pls.",pricing,high,,laptop
Subj: Case 0375 - Whats the unit price for router in qty 3? not urgent.,pricing,low,,router
"Subj: Case 0376 - Please send pricing for printer, qty 2, need it today for approval.",pricing,high,,printer
Subj: Case 0377 - Can i get a quote for 6 monitors? thanks.,pricing,medium,,monitor
"Subj: Case 0378 - Pricing request: ethernet cables qty 50, pls share best rate.",pricing,medium,,cables
"Subj: Case 0379 - Need a price for 1 server rack, can you send quote when possible?",pricing,low,,server rack
Subj: Case 0380 - How much for keyboards in qty 25? we need pricing asap pls.,pricing,high,,keyboard
"Subj: Case 0381 - Quote request for tablets, qty 4, need by end of day.",pricing,high,,tablet
"Subj: Case 0382 - Pricing for software license qty 30, can you provide a rate card?",pricing,medium,,software license
"Subj: Case 0383 - Need price for laptop qty 1 (single unit), not urgent just curious.",pricing,low,,laptop
Subj: Case 0384 - What’s your best price on 8 routers? pls reply soon.,pricing,medium,,router
"Subj: Case 0385 - Need quote for printer qty 5, urgent because project kicks off tomorrow.",pricing,high,,printer
